RepaymentID,LoanID,CustomerID,DueDateKey,DueDate,PaymentDateKey,PaymentDate,ScheduledAmountUSD,PaidAmountUSD,DaysPastDue,DelinquencyBucket,IsLatePayment,LatePenaltyUSD
REP-120460,LN-12568,CUST-0519,20240109,2024-01-09,20240109,2024-01-09,8237.98,8237.98,0,0 - Current,0,0.0
REP-120461,LN-12569,CUST-0849,20250409,2025-04-09,20250409,2025-04-09,908.93,908.93,0,0 - Current,0,0.0
REP-120462,LN-12569,CUST-0849,20250509,2025-05-09,20250509,2025-05-09,908.93,908.93,0,0 - Current,0,0.0
REP-120463,LN-12569,CUST-0849,20250609,2025-06-09,20250609,2025-06-09,908.93,908.93,0,0 - Current,0,0.0
REP-120464,LN-12569,CUST-0849,20250709,2025-07-09,20250709,2025-07-09,908.93,908.93,0,0 - Current,0,0.0
REP-120465,LN-12569,CUST-0849,20250809,2025-08-09,20250809,2025-08-09,908.93,908.93,0,0 - Current,0,0.0
REP-120466,LN-12569,CUST-0849,20250908,2025-09-08,20250908,2025-09-08,908.93,908.93,0,0 - Current,0,0.0
REP-120467,LN-12569,CUST-0849,20251009,2025-10-09,20251009,2025-10-09,908.93,908.93,0,0 - Current,0,0.0
REP-120468,LN-12569,CUST-0849,20251108,2025-11-08,20251108,2025-11-08,908.93,908.93,0,0 - Current,0,0.0
REP-120469,LN-12570,CUST-0858,20250506,2025-05-06,20250720,2025-07-20,795.28,396.66,75,61-90 Days Past Due,1,75.0
REP-120470,LN-12570,CUST-0858,20250605,2025-06-05,20250815,2025-08-15,795.28,246.15,71,61-90 Days Past Due,1,75.0
REP-120471,LN-12570,CUST-0858,20250706,2025-07-06,20250909,2025-09-09,795.28,274.43,65,61-90 Days Past Due,1,75.0
REP-120472,LN-12570,CUST-0858,20250805,2025-08-05,20251011,2025-10-11,795.28,287.06,67,61-90 Days Past Due,1,75.0
REP-120473,LN-12570,CUST-0858,20250905,2025-09-05,20251201,2025-12-01,795.28,244.78,87,61-90 Days Past Due,1,75.0
REP-120474,LN-12570,CUST-0858,20251005,2025-10-05,20251230,2025-12-30,795.28,59.11,86,61-90 Days Past Due,1,75.0
REP-120475,LN-12570,CUST-0858,20251105,2025-11-05,20260129,2026-01-29,795.28,188.71,85,61-90 Days Past Due,1,75.0
REP-120476,LN-12570,CUST-0858,20251205,2025-12-05,20260218,2026-02-18,795.28,104.2,75,61-90 Days Past Due,1,75.0
REP-120477,LN-12571,CUST-0104,20250414,2025-04-14,20250414,2025-04-14,7023.74,7023.74,0,0 - Current,0,0.0
REP-120478,LN-12571,CUST-0104,20250514,2025-05-14,20250514,2025-05-14,7023.74,7023.74,0,0 - Current,0,0.0
REP-120479,LN-12571,CUST-0104,20250614,2025-06-14,20250614,2025-06-14,7023.74,7023.74,0,0 - Current,0,0.0
REP-120480,LN-12571,CUST-0104,20250714,2025-07-14,20250714,2025-07-14,7023.74,7023.74,0,0 - Current,0,0.0
REP-120481,LN-12571,CUST-0104,20250814,2025-08-14,20250814,2025-08-14,7023.74,7023.74,0,0 - Current,0,0.0
REP-120482,LN-12571,CUST-0104,20250913,2025-09-13,20250913,2025-09-13,7023.74,7023.74,0,0 - Current,0,0.0
REP-120483,LN-12571,CUST-0104,20251014,2025-10-14,20251014,2025-10-14,7023.74,7023.74,0,0 - Current,0,0.0
REP-120484,LN-12571,CUST-0104,20251113,2025-11-13,20251113,2025-11-13,7023.74,7023.74,0,0 - Current,0,0.0
REP-120485,LN-12572,CUST-0471,20250409,2025-04-09,20250409,2025-04-09,1256.82,1256.82,0,0 - Current,0,0.0
REP-120486,LN-12572,CUST-0471,20250509,2025-05-09,20250509,2025-05-09,1256.82,1256.82,0,0 - Current,0,0.0
REP-120487,LN-12572,CUST-0471,20250609,2025-06-09,20250609,2025-06-09,1256.82,1256.82,0,0 - Current,0,0.0
REP-120488,LN-12572,CUST-0471,20250709,2025-07-09,20250709,2025-07-09,1256.82,1256.82,0,0 - Current,0,0.0
REP-120489,LN-12572,CUST-0471,20250809,2025-08-09,20250809,2025-08-09,1256.82,1256.82,0,0 - Current,0,0.0
REP-120490,LN-12572,CUST-0471,20250908,2025-09-08,20250908,2025-09-08,1256.82,1256.82,0,0 - Current,0,0.0
REP-120491,LN-12572,CUST-0471,20251009,2025-10-09,20251009,2025-10-09,1256.82,1256.82,0,0 - Current,0,0.0
REP-120492,LN-12572,CUST-0471,20251108,2025-11-08,20251108,2025-11-08,1256.82,1256.82,0,0 - Current,0,0.0
REP-120493,LN-12573,CUST-0292,20250804,2025-08-04,20250804,2025-08-04,1728.39,1728.39,0,0 - Current,0,0.0
REP-120494,LN-12573,CUST-0292,20250903,2025-09-03,20250903,2025-09-03,1728.39,1728.39,0,0 - Current,0,0.0
REP-120495,LN-12573,CUST-0292,20251004,2025-10-04,20251004,2025-10-04,1728.39,1728.39,0,0 - Current,0,0.0
REP-120496,LN-12573,CUST-0292,20251103,2025-11-03,20251103,2025-11-03,1728.39,1728.39,0,0 - Current,0,0.0
REP-120497,LN-12573,CUST-0292,20251204,2025-12-04,20251204,2025-12-04,1728.39,1728.39,0,0 - Current,0,0.0
REP-120498,LN-12573,CUST-0292,20260103,2026-01-03,20260115,2026-01-15,1728.39,1728.39,12,1-30 Days Past Due,1,25.0
REP-120499,LN-12573,CUST-0292,20260203,2026-02-03,20260203,2026-02-03,1728.39,1728.39,0,0 - Current,0,0.0
REP-120500,LN-12573,CUST-0292,20260305,2026-03-05,20260305,2026-03-05,1728.39,1728.39,0,0 - Current,0,0.0
REP-120501,LN-12574,CUST-0708,20250625,2025-06-25,20250727,2025-07-27,5605.43,4561.87,32,31-60 Days Past Due,1,50.0
REP-120502,LN-12574,CUST-0708,20250725,2025-07-25,20250906,2025-09-06,5605.43,3108.49,43,31-60 Days Past Due,1,50.0
REP-120503,LN-12574,CUST-0708,20250825,2025-08-25,20251022,2025-10-22,5605.43,3676.45,58,31-60 Days Past Due,1,50.0
REP-120504,LN-12574,CUST-0708,20250924,2025-09-24,20251103,2025-11-03,5605.43,4356.05,40,31-60 Days Past Due,1,50.0
REP-120505,LN-12574,CUST-0708,20251025,2025-10-25,20251222,2025-12-22,5605.43,4187.27,58,31-60 Days Past Due,1,50.0
REP-120506,LN-12574,CUST-0708,20251124,2025-11-24,20251225,2025-12-25,5605.43,5508.85,31,31-60 Days Past Due,1,50.0
REP-120507,LN-12574,CUST-0708,20251225,2025-12-25,20260215,2026-02-15,5605.43,5485.03,52,31-60 Days Past Due,1,50.0
REP-120508,LN-12574,CUST-0708,20260124,2026-01-24,20260323,2026-03-23,5605.43,4069.01,58,31-60 Days Past Due,1,50.0
REP-120509,LN-12575,CUST-0401,20250627,2025-06-27,20250627,2025-06-27,857.45,857.45,0,0 - Current,0,0.0
REP-120510,LN-12575,CUST-0401,20250727,2025-07-27,20250727,2025-07-27,857.45,857.45,0,0 - Current,0,0.0
REP-120511,LN-12575,CUST-0401,20250827,2025-08-27,20250827,2025-08-27,857.45,857.45,0,0 - Current,0,0.0
REP-120512,LN-12575,CUST-0401,20250926,2025-09-26,20250926,2025-09-26,857.45,857.45,0,0 - Current,0,0.0
REP-120513,LN-12575,CUST-0401,20251027,2025-10-27,20251027,2025-10-27,857.45,857.45,0,0 - Current,0,0.0
REP-120514,LN-12575,CUST-0401,20251126,2025-11-26,20251126,2025-11-26,857.45,857.45,0,0 - Current,0,0.0
REP-120515,LN-12575,CUST-0401,20251227,2025-12-27,20251227,2025-12-27,857.45,857.45,0,0 - Current,0,0.0
REP-120516,LN-12575,CUST-0401,20260126,2026-01-26,20260126,2026-01-26,857.45,857.45,0,0 - Current,0,0.0
REP-120517,LN-12576,CUST-0766,20250710,2025-07-10,20250710,2025-07-10,489.82,489.82,0,0 - Current,0,0.0
REP-120518,LN-12576,CUST-0766,20250809,2025-08-09,20250809,2025-08-09,489.82,489.82,0,0 - Current,0,0.0
REP-120519,LN-12576,CUST-0766,20250909,2025-09-09,20250909,2025-09-09,489.82,489.82,0,0 - Current,0,0.0
REP-120520,LN-12576,CUST-0766,20251009,2025-10-09,20251009,2025-10-09,489.82,489.82,0,0 - Current,0,0.0
REP-120521,LN-12576,CUST-0766,20251109,2025-11-09,20251109,2025-11-09,489.82,489.82,0,0 - Current,0,0.0
REP-120522,LN-12576,CUST-0766,20251209,2025-12-09,20251209,2025-12-09,489.82,489.82,0,0 - Current,0,0.0
REP-120523,LN-12576,CUST-0766,20260109,2026-01-09,20260109,2026-01-09,489.82,489.82,0,0 - Current,0,0.0
REP-120524,LN-12576,CUST-0766,20260208,2026-02-08,20260208,2026-02-08,489.82,489.82,0,0 - Current,0,0.0
REP-120525,LN-12577,CUST-0443,20250122,2025-01-22,20250122,2025-01-22,5005.26,5005.26,0,0 - Current,0,0.0
REP-120526,LN-12577,CUST-0443,20250221,2025-02-21,20250221,2025-02-21,5005.26,5005.26,0,0 - Current,0,0.0
REP-120527,LN-12577,CUST-0443,20250324,2025-03-24,20250324,2025-03-24,5005.26,5005.26,0,0 - Current,0,0.0
REP-120528,LN-12577,CUST-0443,20250423,2025-04-23,20250423,2025-04-23,5005.26,5005.26,0,0 - Current,0,0.0
REP-120529,LN-12577,CUST-0443,20250524,2025-05-24,20250524,2025-05-24,5005.26,5005.26,0,0 - Current,0,0.0
REP-120530,LN-12577,CUST-0443,20250623,2025-06-23,20250623,2025-06-23,5005.26,5005.26,0,0 - Current,0,0.0
REP-120531,LN-12577,CUST-0443,20250724,2025-07-24,20250724,2025-07-24,5005.26,5005.26,0,0 - Current,0,0.0
REP-120532,LN-12577,CUST-0443,20250823,2025-08-23,20250823,2025-08-23,5005.26,5005.26,0,0 - Current,0,0.0
REP-120533,LN-12578,CUST-0609,20250820,2025-08-20,20250820,2025-08-20,2859.73,2859.73,0,0 - Current,0,0.0
REP-120534,LN-12578,CUST-0609,20250919,2025-09-19,20250919,2025-09-19,2859.73,2859.73,0,0 - Current,0,0.0
REP-120535,LN-12578,CUST-0609,20251020,2025-10-20,20251020,2025-10-20,2859.73,2859.73,0,0 - Current,0,0.0
REP-120536,LN-12578,CUST-0609,20251119,2025-11-19,20251119,2025-11-19,2859.73,2859.73,0,0 - Current,0,0.0
REP-120537,LN-12578,CUST-0609,20251220,2025-12-20,20251220,2025-12-20,2859.73,2859.73,0,0 - Current,0,0.0
REP-120538,LN-12578,CUST-0609,20260119,2026-01-19,20260119,2026-01-19,2859.73,2859.73,0,0 - Current,0,0.0
REP-120539,LN-12578,CUST-0609,20260219,2026-02-19,20260219,2026-02-19,2859.73,2859.73,0,0 - Current,0,0.0
REP-120540,LN-12578,CUST-0609,20260321,2026-03-21,20260321,2026-03-21,2859.73,2859.73,0,0 - Current,0,0.0
REP-120541,LN-12579,CUST-0013,20240603,2024-06-03,20240603,2024-06-03,1007.97,1007.97,0,0 - Current,0,0.0
REP-120542,LN-12579,CUST-0013,20240703,2024-07-03,20240703,2024-07-03,1007.97,1007.97,0,0 - Current,0,0.0
REP-120543,LN-12579,CUST-0013,20240803,2024-08-03,20240803,2024-08-03,1007.97,1007.97,0,0 - Current,0,0.0
REP-120544,LN-12579,CUST-0013,20240902,2024-09-02,20240902,2024-09-02,1007.97,1007.97,0,0 - Current,0,0.0
REP-120545,LN-12579,CUST-0013,20241003,2024-10-03,20241003,2024-10-03,1007.97,1007.97,0,0 - Current,0,0.0
REP-120546,LN-12579,CUST-0013,20241102,2024-11-02,20241102,2024-11-02,1007.97,1007.97,0,0 - Current,0,0.0
REP-120547,LN-12579,CUST-0013,20241203,2024-12-03,20241203,2024-12-03,1007.97,1007.97,0,0 - Current,0,0.0
REP-120548,LN-12579,CUST-0013,20250102,2025-01-02,20250102,2025-01-02,1007.97,1007.97,0,0 - Current,0,0.0
REP-120549,LN-12580,CUST-0633,20260622,2026-06-22,99991231,Unpaid,599.33,0.0,118,90+ Days (Non-Performing),1,120.0
REP-120550,LN-12580,CUST-0633,20260722,2026-07-22,20261007,2026-10-07,599.33,4.03,77,61-90 Days Past Due,1,75.0
REP-120551,LN-12580,CUST-0633,20260822,2026-08-22,99991231,Unpaid,599.33,0.0,99,90+ Days (Non-Performing),1,120.0
REP-120552,LN-12580,CUST-0633,20260921,2026-09-21,99991231,Unpaid,599.33,0.0,118,90+ Days (Non-Performing),1,120.0
REP-120553,LN-12580,CUST-0633,20261022,2026-10-22,99991231,Unpaid,599.33,0.0,102,90+ Days (Non-Performing),1,120.0
REP-120554,LN-12580,CUST-0633,20261121,2026-11-21,99991231,Unpaid,599.33,0.0,93,90+ Days (Non-Performing),1,120.0
REP-120555,LN-12580,CUST-0633,20261222,2026-12-22,99991231,Unpaid,599.33,0.0,120,90+ Days (Non-Performing),1,120.0
REP-120556,LN-12581,CUST-0368,20250329,2025-03-29,20250430,2025-04-30,1180.07,1066.13,32,31-60 Days Past Due,1,50.0
REP-120557,LN-12581,CUST-0368,20250428,2025-04-28,20250622,2025-06-22,1180.07,748.12,55,31-60 Days Past Due,1,50.0
REP-120558,LN-12581,CUST-0368,20250529,2025-05-29,20250728,2025-07-28,1180.07,819.37,60,31-60 Days Past Due,1,50.0
REP-120559,LN-12581,CUST-0368,20250628,2025-06-28,20250810,2025-08-10,1180.07,829.45,43,31-60 Days Past Due,1,50.0
REP-120560,LN-12581,CUST-0368,20250729,2025-07-29,20250918,2025-09-18,1180.07,1171.9,51,31-60 Days Past Due,1,50.0
REP-120561,LN-12581,CUST-0368,20250828,2025-08-28,20251001,2025-10-01,1180.07,708.76,34,31-60 Days Past Due,1,50.0
REP-120562,LN-12581,CUST-0368,20250928,2025-09-28,20251029,2025-10-29,1180.07,824.5,31,31-60 Days Past Due,1,50.0
REP-120563,LN-12581,CUST-0368,20251028,2025-10-28,20251208,2025-12-08,1180.07,757.66,41,31-60 Days Past Due,1,50.0
REP-120564,LN-12582,CUST-0358,20260419,2026-04-19,20260419,2026-04-19,342.99,342.99,0,0 - Current,0,0.0
REP-120565,LN-12582,CUST-0358,20260519,2026-05-19,20260519,2026-05-19,342.99,342.99,0,0 - Current,0,0.0
REP-120566,LN-12582,CUST-0358,20260619,2026-06-19,20260619,2026-06-19,342.99,342.99,0,0 - Current,0,0.0
REP-120567,LN-12582,CUST-0358,20260719,2026-07-19,20260719,2026-07-19,342.99,342.99,0,0 - Current,0,0.0
REP-120568,LN-12582,CUST-0358,20260819,2026-08-19,20260819,2026-08-19,342.99,342.99,0,0 - Current,0,0.0
REP-120569,LN-12582,CUST-0358,20260918,2026-09-18,20260918,2026-09-18,342.99,342.99,0,0 - Current,0,0.0
REP-120570,LN-12582,CUST-0358,20261019,2026-10-19,20261031,2026-10-31,342.99,342.99,12,1-30 Days Past Due,1,25.0
REP-120571,LN-12582,CUST-0358,20261118,2026-11-18,20261118,2026-11-18,342.99,342.99,0,0 - Current,0,0.0
REP-120572,LN-12583,CUST-0055,20241006,2024-10-06,20241006,2024-10-06,1061.9,1061.9,0,0 - Current,0,0.0
REP-120573,LN-12583,CUST-0055,20241105,2024-11-05,20241105,2024-11-05,1061.9,1061.9,0,0 - Current,0,0.0
REP-120574,LN-12583,CUST-0055,20241206,2024-12-06,20241206,2024-12-06,1061.9,1061.9,0,0 - Current,0,0.0
REP-120575,LN-12583,CUST-0055,20250105,2025-01-05,20250105,2025-01-05,1061.9,1061.9,0,0 - Current,0,0.0
REP-120576,LN-12583,CUST-0055,20250205,2025-02-05,20250205,2025-02-05,1061.9,1061.9,0,0 - Current,0,0.0
REP-120577,LN-12583,CUST-0055,20250307,2025-03-07,20250307,2025-03-07,1061.9,1061.9,0,0 - Current,0,0.0
REP-120578,LN-12583,CUST-0055,20250407,2025-04-07,20250407,2025-04-07,1061.9,1061.9,0,0 - Current,0,0.0
REP-120579,LN-12583,CUST-0055,20250507,2025-05-07,20250507,2025-05-07,1061.9,1061.9,0,0 - Current,0,0.0
REP-120580,LN-12584,CUST-0351,20250715,2025-07-15,20250715,2025-07-15,3283.67,3283.67,0,0 - Current,0,0.0
REP-120581,LN-12584,CUST-0351,20250814,2025-08-14,20250814,2025-08-14,3283.67,3283.67,0,0 - Current,0,0.0
REP-120582,LN-12584,CUST-0351,20250914,2025-09-14,20250914,2025-09-14,3283.67,3283.67,0,0 - Current,0,0.0
REP-120583,LN-12584,CUST-0351,20251014,2025-10-14,20251014,2025-10-14,3283.67,3283.67,0,0 - Current,0,0.0
REP-120584,LN-12584,CUST-0351,20251114,2025-11-14,20251114,2025-11-14,3283.67,3283.67,0,0 - Current,0,0.0
REP-120585,LN-12584,CUST-0351,20251214,2025-12-14,20251214,2025-12-14,3283.67,3283.67,0,0 - Current,0,0.0
REP-120586,LN-12584,CUST-0351,20260114,2026-01-14,20260114,2026-01-14,3283.67,3283.67,0,0 - Current,0,0.0
REP-120587,LN-12584,CUST-0351,20260213,2026-02-13,20260213,2026-02-13,3283.67,3283.67,0,0 - Current,0,0.0
REP-120588,LN-12585,CUST-0142,20230721,2023-07-21,20230721,2023-07-21,267.9,267.9,0,0 - Current,0,0.0
REP-120589,LN-12585,CUST-0142,20230820,2023-08-20,20230820,2023-08-20,267.9,267.9,0,0 - Current,0,0.0
REP-120590,LN-12585,CUST-0142,20230920,2023-09-20,20230920,2023-09-20,267.9,267.9,0,0 - Current,0,0.0
REP-120591,LN-12585,CUST-0142,20231020,2023-10-20,20231020,2023-10-20,267.9,267.9,0,0 - Current,0,0.0
REP-120592,LN-12585,CUST-0142,20231120,2023-11-20,20231120,2023-11-20,267.9,267.9,0,0 - Current,0,0.0
REP-120593,LN-12585,CUST-0142,20231220,2023-12-20,20231220,2023-12-20,267.9,267.9,0,0 - Current,0,0.0
REP-120594,LN-12585,CUST-0142,20240120,2024-01-20,20240120,2024-01-20,267.9,267.9,0,0 - Current,0,0.0
REP-120595,LN-12585,CUST-0142,20240219,2024-02-19,20240219,2024-02-19,267.9,267.9,0,0 - Current,0,0.0
REP-120596,LN-12586,CUST-0750,20230602,2023-06-02,20230602,2023-06-02,3486.01,3486.01,0,0 - Current,0,0.0
REP-120597,LN-12586,CUST-0750,20230702,2023-07-02,20230702,2023-07-02,3486.01,3486.01,0,0 - Current,0,0.0
REP-120598,LN-12586,CUST-0750,20230802,2023-08-02,20230802,2023-08-02,3486.01,3486.01,0,0 - Current,0,0.0
REP-120599,LN-12586,CUST-0750,20230901,2023-09-01,20230901,2023-09-01,3486.01,3486.01,0,0 - Current,0,0.0
REP-120600,LN-12586,CUST-0750,20231002,2023-10-02,20231002,2023-10-02,3486.01,3486.01,0,0 - Current,0,0.0
REP-120601,LN-12586,CUST-0750,20231101,2023-11-01,20231101,2023-11-01,3486.01,3486.01,0,0 - Current,0,0.0
REP-120602,LN-12586,CUST-0750,20231202,2023-12-02,20231202,2023-12-02,3486.01,3486.01,0,0 - Current,0,0.0
REP-120603,LN-12586,CUST-0750,20240101,2024-01-01,20240101,2024-01-01,3486.01,3486.01,0,0 - Current,0,0.0
REP-120604,LN-12587,CUST-0816,20230305,2023-03-05,20230305,2023-03-05,735.89,735.89,0,0 - Current,0,0.0
REP-120605,LN-12587,CUST-0816,20230404,2023-04-04,20230404,2023-04-04,735.89,735.89,0,0 - Current,0,0.0
REP-120606,LN-12587,CUST-0816,20230505,2023-05-05,20230505,2023-05-05,735.89,735.89,0,0 - Current,0,0.0
REP-120607,LN-12587,CUST-0816,20230604,2023-06-04,20230604,2023-06-04,735.89,735.89,0,0 - Current,0,0.0
REP-120608,LN-12587,CUST-0816,20230705,2023-07-05,20230705,2023-07-05,735.89,735.89,0,0 - Current,0,0.0
REP-120609,LN-12587,CUST-0816,20230804,2023-08-04,20230804,2023-08-04,735.89,735.89,0,0 - Current,0,0.0
REP-120610,LN-12587,CUST-0816,20230904,2023-09-04,20230904,2023-09-04,735.89,735.89,0,0 - Current,0,0.0
REP-120611,LN-12587,CUST-0816,20231004,2023-10-04,20231004,2023-10-04,735.89,735.89,0,0 - Current,0,0.0
REP-120612,LN-12588,CUST-0336,20231002,2023-10-02,20231206,2023-12-06,1211.79,463.91,65,61-90 Days Past Due,1,75.0
REP-120613,LN-12588,CUST-0336,20231101,2023-11-01,99991231,Unpaid,1211.79,0.0,108,90+ Days (Non-Performing),1,120.0
REP-120614,LN-12588,CUST-0336,20231202,2023-12-02,99991231,Unpaid,1211.79,0.0,101,90+ Days (Non-Performing),1,120.0
REP-120615,LN-12588,CUST-0336,20240101,2024-01-01,20240330,2024-03-30,1211.79,24.65,89,61-90 Days Past Due,1,75.0
REP-120616,LN-12588,CUST-0336,20240201,2024-02-01,99991231,Unpaid,1211.79,0.0,101,90+ Days (Non-Performing),1,120.0
REP-120617,LN-12588,CUST-0336,20240302,2024-03-02,99991231,Unpaid,1211.79,0.0,92,90+ Days (Non-Performing),1,120.0
REP-120618,LN-12588,CUST-0336,20240402,2024-04-02,99991231,Unpaid,1211.79,0.0,94,90+ Days (Non-Performing),1,120.0
REP-120619,LN-12588,CUST-0336,20240502,2024-05-02,20240725,2024-07-25,1211.79,159.89,84,61-90 Days Past Due,1,75.0
REP-120620,LN-12589,CUST-0660,20260515,2026-05-15,20260515,2026-05-15,343.38,343.38,0,0 - Current,0,0.0
REP-120621,LN-12589,CUST-0660,20260614,2026-06-14,20260614,2026-06-14,343.38,343.38,0,0 - Current,0,0.0
REP-120622,LN-12589,CUST-0660,20260715,2026-07-15,20260715,2026-07-15,343.38,343.38,0,0 - Current,0,0.0
REP-120623,LN-12589,CUST-0660,20260814,2026-08-14,20260814,2026-08-14,343.38,343.38,0,0 - Current,0,0.0
REP-120624,LN-12589,CUST-0660,20260914,2026-09-14,20260914,2026-09-14,343.38,343.38,0,0 - Current,0,0.0
REP-120625,LN-12589,CUST-0660,20261014,2026-10-14,20261014,2026-10-14,343.38,343.38,0,0 - Current,0,0.0
REP-120626,LN-12589,CUST-0660,20261114,2026-11-14,20261114,2026-11-14,343.38,343.38,0,0 - Current,0,0.0
REP-120627,LN-12589,CUST-0660,20261214,2026-12-14,20261214,2026-12-14,343.38,343.38,0,0 - Current,0,0.0
REP-120628,LN-12590,CUST-0249,20240101,2024-01-01,20240101,2024-01-01,897.7,897.7,0,0 - Current,0,0.0
REP-120629,LN-12590,CUST-0249,20240131,2024-01-31,20240131,2024-01-31,897.7,897.7,0,0 - Current,0,0.0
REP-120630,LN-12590,CUST-0249,20240302,2024-03-02,20240302,2024-03-02,897.7,897.7,0,0 - Current,0,0.0
REP-120631,LN-12590,CUST-0249,20240401,2024-04-01,20240401,2024-04-01,897.7,897.7,0,0 - Current,0,0.0
REP-120632,LN-12590,CUST-0249,20240502,2024-05-02,20240502,2024-05-02,897.7,897.7,0,0 - Current,0,0.0
REP-120633,LN-12590,CUST-0249,20240601,2024-06-01,20240601,2024-06-01,897.7,897.7,0,0 - Current,0,0.0
REP-120634,LN-12590,CUST-0249,20240702,2024-07-02,20240702,2024-07-02,897.7,897.7,0,0 - Current,0,0.0
REP-120635,LN-12590,CUST-0249,20240801,2024-08-01,20240801,2024-08-01,897.7,897.7,0,0 - Current,0,0.0
REP-120636,LN-12591,CUST-0150,20260703,2026-07-03,20260924,2026-09-24,934.16,416.95,83,61-90 Days Past Due,1,75.0
REP-120637,LN-12591,CUST-0150,20260802,2026-08-02,99991231,Unpaid,934.16,0.0,100,90+ Days (Non-Performing),1,120.0
REP-120638,LN-12591,CUST-0150,20260902,2026-09-02,20261127,2026-11-27,934.16,380.08,86,61-90 Days Past Due,1,75.0
REP-120639,LN-12591,CUST-0150,20261002,2026-10-02,20261212,2026-12-12,934.16,293.55,71,61-90 Days Past Due,1,75.0
REP-120640,LN-12591,CUST-0150,20261102,2026-11-02,99991231,Unpaid,934.16,0.0,107,90+ Days (Non-Performing),1,120.0
REP-120641,LN-12591,CUST-0150,20261202,2026-12-02,99991231,Unpaid,934.16,0.0,92,90+ Days (Non-Performing),1,120.0
REP-120642,LN-12592,CUST-0539,20260319,2026-03-19,20260319,2026-03-19,2898.72,2898.72,0,0 - Current,0,0.0
REP-120643,LN-12592,CUST-0539,20260418,2026-04-18,20260418,2026-04-18,2898.72,2898.72,0,0 - Current,0,0.0
REP-120644,LN-12592,CUST-0539,20260519,2026-05-19,20260519,2026-05-19,2898.72,2898.72,0,0 - Current,0,0.0
REP-120645,LN-12592,CUST-0539,20260618,2026-06-18,20260618,2026-06-18,2898.72,2898.72,0,0 - Current,0,0.0
REP-120646,LN-12592,CUST-0539,20260719,2026-07-19,20260719,2026-07-19,2898.72,2898.72,0,0 - Current,0,0.0
REP-120647,LN-12592,CUST-0539,20260818,2026-08-18,20260818,2026-08-18,2898.72,2898.72,0,0 - Current,0,0.0
REP-120648,LN-12592,CUST-0539,20260918,2026-09-18,20260918,2026-09-18,2898.72,2898.72,0,0 - Current,0,0.0
REP-120649,LN-12592,CUST-0539,20261018,2026-10-18,20261018,2026-10-18,2898.72,2898.72,0,0 - Current,0,0.0
REP-120650,LN-12593,CUST-0132,20240331,2024-03-31,20240331,2024-03-31,1918.51,1918.51,0,0 - Current,0,0.0
REP-120651,LN-12593,CUST-0132,20240430,2024-04-30,20240430,2024-04-30,1918.51,1918.51,0,0 - Current,0,0.0
REP-120652,LN-12593,CUST-0132,20240531,2024-05-31,20240531,2024-05-31,1918.51,1918.51,0,0 - Current,0,0.0
REP-120653,LN-12593,CUST-0132,20240630,2024-06-30,20240714,2024-07-14,1918.51,1918.51,14,1-30 Days Past Due,1,25.0
REP-120654,LN-12593,CUST-0132,20240731,2024-07-31,20240731,2024-07-31,1918.51,1918.51,0,0 - Current,0,0.0
REP-120655,LN-12593,CUST-0132,20240830,2024-08-30,20240830,2024-08-30,1918.51,1918.51,0,0 - Current,0,0.0
REP-120656,LN-12593,CUST-0132,20240930,2024-09-30,20240930,2024-09-30,1918.51,1918.51,0,0 - Current,0,0.0
REP-120657,LN-12593,CUST-0132,20241030,2024-10-30,20241030,2024-10-30,1918.51,1918.51,0,0 - Current,0,0.0
REP-120658,LN-12594,CUST-0032,20240728,2024-07-28,20240728,2024-07-28,751.17,751.17,0,0 - Current,0,0.0
REP-120659,LN-12594,CUST-0032,20240827,2024-08-27,20240827,2024-08-27,751.17,751.17,0,0 - Current,0,0.0
REP-120660,LN-12594,CUST-0032,20240927,2024-09-27,20240927,2024-09-27,751.17,751.17,0,0 - Current,0,0.0
REP-120661,LN-12594,CUST-0032,20241027,2024-10-27,20241027,2024-10-27,751.17,751.17,0,0 - Current,0,0.0
REP-120662,LN-12594,CUST-0032,20241127,2024-11-27,20241127,2024-11-27,751.17,751.17,0,0 - Current,0,0.0
REP-120663,LN-12594,CUST-0032,20241227,2024-12-27,20241227,2024-12-27,751.17,751.17,0,0 - Current,0,0.0
REP-120664,LN-12594,CUST-0032,20250127,2025-01-27,20250127,2025-01-27,751.17,751.17,0,0 - Current,0,0.0
REP-120665,LN-12594,CUST-0032,20250226,2025-02-26,20250226,2025-02-26,751.17,751.17,0,0 - Current,0,0.0
REP-120666,LN-12595,CUST-0665,20240724,2024-07-24,20240724,2024-07-24,2384.56,2384.56,0,0 - Current,0,0.0
REP-120667,LN-12595,CUST-0665,20240823,2024-08-23,20240823,2024-08-23,2384.56,2384.56,0,0 - Current,0,0.0
REP-120668,LN-12595,CUST-0665,20240923,2024-09-23,20240923,2024-09-23,2384.56,2384.56,0,0 - Current,0,0.0
REP-120669,LN-12595,CUST-0665,20241023,2024-10-23,20241023,2024-10-23,2384.56,2384.56,0,0 - Current,0,0.0
REP-120670,LN-12595,CUST-0665,20241123,2024-11-23,20241127,2024-11-27,2384.56,2384.56,4,1-30 Days Past Due,1,25.0
REP-120671,LN-12595,CUST-0665,20241223,2024-12-23,20241223,2024-12-23,2384.56,2384.56,0,0 - Current,0,0.0
